DATA,ABERTURA,MAXIMA,MINIMA,FECHAMENTO,BINARIO
2020-04-03 12:10:00,1.19607,1.19663,1.19607,1.19647,1
2020-04-03 12:15:00,1.19646,1.19678,1.19612,1.19632,1
2020-04-03 12:20:00,1.19632,1.1972,1.19618,1.19715,1
2020-04-03 12:25:00,1.19715,1.19787,1.19715,1.19752,1
2020-04-03 12:30:00,1.19752,1.19789,1.19752,1.19818,1
2020-04-03 12:35:00,1.19818,1.19879,1.1978,1.19811,1
2020-04-03 12:40:00,1.19809,1.19843,1.19774,1.19879,0
2020-04-03 12:45:00,1.19877,1.19877,1.19777,1.1976,1
2020-04-03 12:50:00,1.19759,1.19785,1.19706,1.19767,0
2020-04-03 12:55:00,1.19767,1.19784,1.19668,1.1967,0
2020-04-03 13:00:00,1.19673,1.19673,1.19578,1.19611,0
2020-04-03 13:05:00,1.19611,1.19747,1.19611,1.19744,1
2020-04-03 13:10:00,1.19744,1.19812,1.19721,1.19742,1
2020-04-03 13:15:00,1.19743,1.19773,1.19743,1.19732,1
2020-04-03 13:20:00,1.19738,1.19765,1.19705,1.19707,0
2020-04-03 13:25:00,1.19707,1.19707,1.19645,1.19697,0
2020-04-03 13:30:00,1.19696,1.19712,1.19681,1.19677,1
2020-04-03 13:35:00,1.19679,1.19704,1.19651,1.19649,0
2020-04-03 13:40:00,1.19649,1.19687,1.19636,1.19672,0
2020-04-03 13:45:00,1.19669,1.19689,1.19634,1.19683,0
2020-04-03 13:50:00,1.19683,1.19724,1.19683,1.19718,1
2020-04-03 13:55:00,1.19719,1.19757,1.19701,1.19753,1
2020-04-03 14:00:00,1.19758,1.1982,1.19748,1.19759,1
2020-04-03 14:05:00,1.19757,1.19778,1.19741,1.19774,0
2020-04-03 14:10:00,1.19774,1.1983,1.19774,1.19821,1
2020-04-03 14:15:00,1.19821,1.19821,1.19789,1.19786,1
2020-04-03 14:20:00,1.19791,1.19791,1.19739,1.19758,0
2020-04-03 14:25:00,1.19758,1.1977,1.19748,1.19816,1
2020-04-03 14:30:00,1.19816,1.19939,1.19816,1.19919,1
2020-04-03 14:35:00,1.1992,1.1992,1.19842,1.19858,1
2020-04-03 14:40:00,1.19861,1.19861,1.19832,1.19866,0
2020-04-03 14:45:00,1.19863,1.19884,1.19804,1.19834,0
2020-04-03 14:50:00,1.19837,1.19877,1.19805,1.19886,1
2020-04-03 14:55:00,1.19889,1.19927,1.19846,1.19849,1
2020-04-03 15:00:00,1.19849,1.19849,1.19758,1.19813,0
2020-04-06 03:00:00,1.19883,1.19913,1.19715,1.19749,0
2020-04-06 03:05:00,1.19749,1.19893,1.1973,1.19888,1
2020-04-06 03:10:00,1.19886,1.19937,1.19875,1.19896,1
2020-04-06 03:15:00,1.19891,1.19933,1.19827,1.19843,0
2020-04-06 03:20:00,1.19844,1.20068,1.19844,1.20063,1
2020-04-06 03:25:00,1.20064,1.20098,1.19989,1.19998,1
2020-04-06 03:30:00,1.19997,1.20058,1.19997,1.20041,1
2020-04-06 03:35:00,1.2004,1.20081,1.20008,1.19976,1
2020-04-06 03:40:00,1.19977,1.20049,1.19925,1.20049,0
2020-04-06 03:45:00,1.2005,1.20123,1.20001,1.20098,1
2020-04-06 03:50:00,1.20099,1.20148,1.20099,1.2026,1
2020-04-06 03:55:00,1.20265,1.20265,1.20142,1.20205,1
2020-04-06 04:00:00,1.20205,1.20284,1.20176,1.20276,1
2020-04-06 04:05:00,1.20278,1.20334,1.20238,1.20214,1
2020-04-06 04:10:00,1.20214,1.20246,1.20159,1.20194,0
2020-04-06 04:15:00,1.20194,1.20194,1.20125,1.20152,0
2020-04-06 04:20:00,1.20152,1.20196,1.20152,1.20161,1
2020-04-06 04:25:00,1.20167,1.20167,1.201,1.20109,0
2020-04-06 04:30:00,1.20107,1.20144,1.20086,1.20139,0
2020-04-06 04:35:00,1.20141,1.20147,1.20113,1.20139,1
2020-04-06 04:40:00,1.20139,1.20139,1.20065,1.20084,0
2020-04-06 04:45:00,1.20082,1.20118,1.20068,1.20066,1
2020-04-06 04:50:00,1.20063,1.20282,1.20063,1.20249,0
2020-04-06 04:55:00,1.20251,1.20314,1.20245,1.20327,1
2020-04-06 05:00:00,1.20332,1.2042,1.20332,1.20426,1
2020-04-06 05:05:00,1.2043,1.2043,1.20362,1.20303,1
2020-04-06 05:10:00,1.20305,1.20317,1.20284,1.20271,0
2020-04-06 05:15:00,1.2027,1.20287,1.2022,1.20261,0
2020-04-06 05:20:00,1.2026,1.20338,1.2026,1.20258,1
2020-04-06 05:25:00,1.20258,1.20258,1.20198,1.20229,0
2020-04-06 05:30:00,1.20229,1.20302,1.20229,1.20237,1
2020-04-06 05:35:00,1.20239,1.20309,1.20224,1.20307,0
2020-04-06 05:40:00,1.20306,1.20392,1.20306,1.20327,1
2020-04-06 05:45:00,1.20327,1.2034,1.20274,1.20294,0
2020-04-06 05:50:00,1.20297,1.20308,1.20234,1.20266,0
2020-04-06 05:55:00,1.20267,1.20267,1.20166,1.20201,0
2020-04-06 06:00:00,1.20205,1.20237,1.20185,1.20163,1
2020-04-06 06:05:00,1.20161,1.20233,1.20147,1.20225,0
2020-04-06 06:10:00,1.20225,1.20268,1.20201,1.20229,1
2020-04-06 06:15:00,1.2023,1.20376,1.2023,1.20337,1
2020-04-06 06:20:00,1.20336,1.20336,1.20258,1.2031,1
2020-04-06 06:25:00,1.20318,1.2035,1.20284,1.20322,1
2020-04-06 06:30:00,1.20324,1.20324,1.20261,1.20295,0
2020-04-06 06:35:00,1.20295,1.20295,1.2021,1.20223,0
2020-04-06 06:40:00,1.20223,1.20332,1.20223,1.20321,1
2020-04-06 06:45:00,1.20321,1.2033,1.20265,1.20265,1
2020-04-06 06:50:00,1.20267,1.20282,1.20253,1.20251,0
2020-04-06 06:55:00,1.20254,1.20339,1.20235,1.20335,0
2020-04-06 07:00:00,1.20334,1.20444,1.20334,1.20403,1
2020-04-06 07:05:00,1.20403,1.20442,1.20335,1.20335,1
2020-04-06 07:10:00,1.20335,1.20381,1.20319,1.20363,0
2020-04-06 07:15:00,1.20365,1.20378,1.20312,1.20302,0
2020-04-06 07:20:00,1.20303,1.20433,1.20303,1.20378,0
2020-04-06 07:25:00,1.20373,1.20413,1.20365,1.20399,1
2020-04-06 07:30:00,1.20399,1.20425,1.20388,1.20277,1
2020-04-06 07:35:00,1.20273,1.20332,1.20261,1.20325,0
2020-04-06 07:40:00,1.2032,1.2034,1.20301,1.20324,1
2020-04-06 07:45:00,1.20324,1.20335,1.20288,1.20288,0
2020-04-06 07:50:00,1.20288,1.20399,1.20288,1.20371,-1
2020-04-06 07:55:00,1.2037,1.20402,1.2037,1.20417,1
2020-04-06 08:00:00,1.20415,1.20415,1.20377,1.20442,1
2020-04-06 08:05:00,1.20441,1.20441,1.20237,1.20234,0
2020-04-06 08:10:00,1.20233,1.20233,1.20109,1.20138,0
2020-04-06 08:15:00,1.20136,1.20259,1.20136,1.20226,1
2020-04-06 08:20:00,1.20225,1.20283,1.20206,1.20222,1
2020-04-06 08:25:00,1.20219,1.20271,1.20219,1.20229,1
2020-04-06 08:30:00,1.20229,1.20255,1.20229,1.20232,1
2020-04-06 08:35:00,1.20231,1.2028,1.20224,1.20277,0
2020-04-06 08:40:00,1.20277,1.20277,1.20164,1.2018,0
2020-04-06 08:45:00,1.20181,1.20181,1.20147,1.20216,0
2020-04-06 08:50:00,1.20212,1.20216,1.20134,1.20142,0
2020-04-06 08:55:00,1.2014,1.20208,1.2014,1.20255,1
2020-04-06 09:00:00,1.20257,1.20263,1.20182,1.2021,1
2020-04-06 09:05:00,1.2021,1.2021,1.20127,1.20135,0
2020-04-06 09:10:00,1.20134,1.20178,1.20134,1.20147,1
2020-04-06 09:15:00,1.20147,1.20163,1.20093,1.20126,0
2020-04-06 09:20:00,1.20126,1.20161,1.20103,1.2014,1
2020-04-06 09:25:00,1.20144,1.20214,1.20144,1.20172,1
2020-04-06 09:30:00,1.20172,1.20172,1.20113,1.20115,0
2020-04-06 09:35:00,1.20115,1.20173,1.20115,1.20166,1
2020-04-06 09:40:00,1.20167,1.20167,1.20138,1.20138,1
2020-04-06 09:45:00,1.20139,1.20139,1.20103,1.20107,0
2020-04-06 09:50:00,1.2011,1.2011,1.20058,1.20089,0
2020-04-06 09:55:00,1.20089,1.20214,1.20025,1.20198,0
2020-04-06 10:00:00,1.20205,1.20205,1.20111,1.20212,1
2020-04-06 10:05:00,1.20212,1.20237,1.2017,1.20244,1
2020-04-06 10:10:00,1.20246,1.20354,1.20246,1.20331,1
2020-04-06 10:15:00,1.20331,1.20331,1.20243,1.20261,0
2020-04-06 10:20:00,1.20263,1.20322,1.20263,1.20291,1
2020-04-06 10:25:00,1.2029,1.20313,1.20264,1.2024,1
2020-04-06 10:30:00,1.2024,1.2024,1.20168,1.202,0
2020-04-06 10:35:00,1.202,1.20224,1.20149,1.20198,0
2020-04-06 10:40:00,1.20198,1.20202,1.20141,1.20155,0
2020-04-06 10:45:00,1.20156,1.20156,1.20111,1.20184,0
2020-04-06 10:50:00,1.20184,1.2019,1.20066,1.20066,0
2020-04-06 10:55:00,1.20066,1.20093,1.19981,1.19998,0
2020-04-06 11:00:00,1.19998,1.19998,1.19879,1.1996,0
2020-04-06 11:05:00,1.19956,1.19981,1.19925,1.19968,1
2020-04-06 11:10:00,1.19969,1.20035,1.1996,1.19964,1
2020-04-06 11:15:00,1.19964,1.20008,1.19964,1.19958,1
2020-04-06 11:20:00,1.1996,1.20033,1.1996,1.19961,0
2020-04-06 11:25:00,1.19962,1.20012,1.19962,1.20008,1
2020-04-06 11:30:00,1.20008,1.20033,1.19935,1.20009,0
2020-04-06 11:35:00,1.20009,1.20039,1.19986,1.20071,1
2020-04-06 11:40:00,1.20069,1.20089,1.20054,1.20087,1
2020-04-06 11:45:00,1.20087,1.20093,1.20035,1.20005,0
2020-04-06 11:50:00,1.20005,1.20065,1.19966,1.20041,0
2020-04-06 11:55:00,1.20043,1.20098,1.20043,1.20098,1
2020-04-06 12:00:00,1.20098,1.20149,1.20061,1.20116,1
2020-04-06 12:05:00,1.20116,1.20155,1.20096,1.20179,1
2020-04-06 12:10:00,1.2018,1.20216,1.2017,1.20195,1
2020-04-06 12:15:00,1.20198,1.20253,1.20169,1.20252,0
2020-04-06 12:20:00,1.20251,1.20275,1.20242,1.20282,1
2020-04-06 12:25:00,1.20284,1.20335,1.20284,1.20321,1
2020-04-06 12:30:00,1.20322,1.20348,1.20281,1.20318,0
2020-04-06 12:35:00,1.20319,1.20361,1.20295,1.20323,1
2020-04-06 12:40:00,1.20321,1.2035,1.20309,1.20309,1
2020-04-06 12:45:00,1.20309,1.20349,1.20309,1.20347,-1
2020-04-06 12:50:00,1.20346,1.20346,1.20302,1.20269,0
2020-04-06 12:55:00,1.20267,1.20355,1.20267,1.20318,0
2020-04-06 13:00:00,1.20318,1.20355,1.20259,1.20294,0
2020-04-06 13:05:00,1.20289,1.20316,1.20269,1.203,1
2020-04-06 13:10:00,1.20303,1.20303,1.2024,1.20264,0
2020-04-06 13:15:00,1.20264,1.20286,1.2024,1.20289,-1
2020-04-06 13:20:00,1.2029,1.2029,1.202,1.20241,0
2020-04-06 13:25:00,1.2024,1.20276,1.2024,1.20274,1
2020-04-06 13:30:00,1.20274,1.20317,1.20274,1.20295,1
2020-04-06 13:35:00,1.20297,1.20307,1.20243,1.20288,0
2020-04-06 13:40:00,1.20287,1.20359,1.20287,1.20343,1
2020-04-06 13:45:00,1.20343,1.20472,1.20343,1.20471,1
2020-04-06 13:50:00,1.20471,1.20486,1.20431,1.20457,1
2020-04-06 13:55:00,1.2046,1.20489,1.20397,1.2038,0
2020-04-06 14:00:00,1.20383,1.20443,1.20382,1.20437,0
2020-04-06 14:05:00,1.20439,1.20451,1.20421,1.20428,1
2020-04-06 14:10:00,1.20428,1.20428,1.20377,1.20406,0
2020-04-06 14:15:00,1.20406,1.20467,1.20406,1.20458,1
2020-04-06 14:20:00,1.20456,1.20466,1.20414,1.20414,1
2020-04-06 14:25:00,1.20414,1.20427,1.20378,1.20382,0
2020-04-06 14:30:00,1.20382,1.20382,1.20351,1.20379,0
2020-04-06 14:35:00,1.20382,1.204,1.2038,1.2039,1
2020-04-06 14:40:00,1.2039,1.2039,1.20362,1.20369,0
2020-04-06 14:45:00,1.20371,1.20376,1.20342,1.20362,0
2020-04-06 14:50:00,1.20362,1.20399,1.20362,1.20391,1
2020-04-06 14:55:00,1.20391,1.20391,1.20364,1.20368,1
2020-04-06 15:00:00,1.20369,1.20382,1.20326,1.20334,0
2020-04-07 03:00:00,1.19931,1.19948,1.19842,1.19858,0
2020-04-07 03:05:00,1.19857,1.19928,1.19827,1.19919,0
2020-04-07 03:10:00,1.19916,1.19984,1.19916,1.19923,1
2020-04-07 03:15:00,1.19918,1.19987,1.19918,1.20019,1
2020-04-07 03:20:00,1.20028,1.20122,1.20028,1.20087,1
2020-04-07 03:25:00,1.20088,1.20131,1.20004,1.20043,0
2020-04-07 03:30:00,1.20037,1.20083,1.2,1.20057,0
2020-04-07 03:35:00,1.20057,1.20057,1.19944,1.19997,0
2020-04-07 03:40:00,1.19998,1.19998,1.1985,1.19933,0
2020-04-07 03:45:00,1.19933,1.19967,1.19905,1.20001,1
2020-04-07 03:50:00,1.20003,1.20069,1.20003,1.20064,1
2020-04-07 03:55:00,1.20065,1.20145,1.20065,1.20113,1
2020-04-07 04:00:00,1.20112,1.20131,1.20046,1.20056,0
2020-04-07 04:05:00,1.20056,1.20056,1.20011,1.20052,0
2020-04-07 04:10:00,1.20055,1.20093,1.20013,1.20018,1
2020-04-07 04:15:00,1.20015,1.20038,1.19995,1.20023,0
2020-04-07 04:20:00,1.20021,1.20043,1.1996,1.20003,0
2020-04-07 04:25:00,1.20004,1.2007,1.19994,1.19997,1
2020-04-07 04:30:00,1.19998,1.19998,1.19953,1.19996,0
2020-04-07 04:35:00,1.19996,1.20057,1.19986,1.2004,1
2020-04-07 04:40:00,1.20039,1.20099,1.20039,1.20072,1
2020-04-07 04:45:00,1.20074,1.20105,1.20044,1.20044,1
2020-04-07 04:50:00,1.20044,1.20074,1.20044,1.20069,-1
2020-04-07 04:55:00,1.20069,1.20069,1.19961,1.19961,0
2020-04-07 05:00:00,1.1996,1.1996,1.19878,1.19926,0
2020-04-07 05:05:00,1.19924,1.19989,1.19889,1.19933,1
2020-04-07 05:10:00,1.19933,1.19933,1.19832,1.19846,0
2020-04-07 05:15:00,1.19846,1.19846,1.19774,1.19794,0
2020-04-07 05:20:00,1.19794,1.19794,1.19729,1.19766,0
2020-04-07 05:25:00,1.19769,1.19815,1.19743,1.19797,1
2020-04-07 05:30:00,1.19796,1.19796,1.19672,1.19698,0
2020-04-07 05:35:00,1.19702,1.1974,1.19514,1.19566,0
2020-04-07 05:40:00,1.19564,1.19655,1.19564,1.19627,1
2020-04-07 05:45:00,1.19627,1.19696,1.19571,1.19575,1
2020-04-07 05:50:00,1.19578,1.1962,1.19578,1.19587,1
2020-04-07 05:55:00,1.19585,1.19771,1.19585,1.19722,1
2020-04-07 06:00:00,1.19724,1.19869,1.19724,1.19824,1
2020-04-07 06:05:00,1.19823,1.19832,1.1974,1.19754,1
2020-04-07 06:10:00,1.19753,1.19765,1.19653,1.19655,0
2020-04-07 06:15:00,1.19657,1.19685,1.19616,1.19649,0
2020-04-07 06:20:00,1.19651,1.19764,1.19651,1.19724,1
2020-04-07 06:25:00,1.1972,1.19901,1.1972,1.19858,1
2020-04-07 06:30:00,1.19856,1.19882,1.19807,1.19801,1
2020-04-07 06:35:00,1.19801,1.19801,1.19714,1.19762,0
2020-04-07 06:40:00,1.19765,1.19853,1.19732,1.1982,1
2020-04-07 06:45:00,1.1982,1.19854,1.19792,1.19837,1
2020-04-07 06:50:00,1.19842,1.19842,1.1977,1.19791,0
2020-04-07 06:55:00,1.19792,1.19863,1.19722,1.19719,0
2020-04-07 07:00:00,1.19723,1.19723,1.19574,1.19613,0
2020-04-07 07:05:00,1.19612,1.19706,1.19555,1.19702,0
2020-04-07 07:10:00,1.19699,1.1971,1.19672,1.19675,1
2020-04-07 07:15:00,1.19674,1.19683,1.19628,1.19657,0
2020-04-07 07:20:00,1.19657,1.19706,1.19605,1.19688,0
2020-04-07 07:25:00,1.19689,1.19765,1.19663,1.19758,1
2020-04-07 07:30:00,1.19758,1.19816,1.19715,1.19749,1
2020-04-07 07:35:00,1.19751,1.19891,1.1972,1.19788,1
2020-04-07 07:40:00,1.19788,1.19962,1.19765,1.1995,1
2020-04-07 07:45:00,1.19948,1.20049,1.19913,1.20049,1
2020-04-07 07:50:00,1.20047,1.20047,1.19963,1.20069,1
2020-04-07 07:55:00,1.20069,1.20132,1.19966,1.1997,1
2020-04-07 08:00:00,1.19973,1.20135,1.19943,1.20126,0
2020-04-07 08:05:00,1.20126,1.20126,1.20053,1.20061,1
2020-04-07 08:10:00,1.20061,1.20111,1.20061,1.20121,1
2020-04-07 08:15:00,1.20122,1.20122,1.20078,1.20074,1
2020-04-07 08:20:00,1.20075,1.20109,1.20019,1.20035,0
2020-04-07 08:25:00,1.20035,1.20049,1.1999,1.19999,0
2020-04-07 08:30:00,1.2,1.20036,1.19964,1.19995,0
2020-04-07 08:35:00,1.19996,1.20043,1.19983,1.20007,1
2020-04-07 08:40:00,1.20007,1.20069,1.19966,1.20079,0
2020-04-07 08:45:00,1.2008,1.2012,1.2008,1.20114,1
2020-04-07 08:50:00,1.20114,1.20136,1.20086,1.20154,1
2020-04-07 08:55:00,1.20154,1.20154,1.20031,1.20064,0
2020-04-07 09:00:00,1.20065,1.20065,1.1996,1.19998,0
2020-04-07 09:05:00,1.19997,1.20008,1.19923,1.19914,0
2020-04-07 09:10:00,1.19913,1.19935,1.19865,1.19998,0
2020-04-07 09:15:00,1.19999,1.19999,1.19903,1.19929,1
2020-04-07 09:20:00,1.1993,1.1993,1.198,1.19788,0
2020-04-07 09:25:00,1.19789,1.19789,1.19761,1.19806,0
2020-04-07 09:30:00,1.19807,1.19839,1.19807,1.19819,1
2020-04-07 09:35:00,1.19819,1.19847,1.19736,1.19722,0
2020-04-07 09:40:00,1.19714,1.19787,1.19714,1.19767,0
2020-04-07 09:45:00,1.19767,1.19767,1.19691,1.19765,0
2020-04-07 09:50:00,1.19765,1.19848,1.19765,1.19811,1
2020-04-07 09:55:00,1.19808,1.19808,1.19763,1.19753,0
2020-04-07 10:00:00,1.19752,1.19926,1.19752,1.19907,0
2020-04-07 10:05:00,1.19906,1.19938,1.19811,1.19873,1
2020-04-07 10:10:00,1.19869,1.19869,1.19821,1.19855,1
2020-04-07 10:15:00,1.19856,1.19885,1.1979,1.19875,0
2020-04-07 10:20:00,1.19874,1.19874,1.19732,1.19761,0
2020-04-07 10:25:00,1.19761,1.19761,1.19666,1.19723,0
2020-04-07 10:30:00,1.19722,1.19753,1.19639,1.19685,0
2020-04-07 10:35:00,1.19687,1.1974,1.19672,1.19735,1
2020-04-07 10:40:00,1.19736,1.19736,1.19646,1.19636,0
2020-04-07 10:45:00,1.19631,1.19631,1.19515,1.19518,0
2020-04-07 10:50:00,1.19517,1.1959,1.19448,1.19461,0
2020-04-07 10:55:00,1.19464,1.19539,1.19376,1.19374,0
2020-04-07 11:00:00,1.19373,1.19547,1.19373,1.19554,0
2020-04-07 11:05:00,1.19553,1.1969,1.19553,1.19658,1
2020-04-07 11:10:00,1.19658,1.19675,1.19619,1.19705,1
2020-04-07 11:15:00,1.19707,1.19707,1.19583,1.19651,0
2020-04-07 11:20:00,1.19651,1.19711,1.19626,1.19701,1
2020-04-07 11:25:00,1.19703,1.19741,1.19671,1.19726,1
2020-04-07 11:30:00,1.19726,1.19847,1.19721,1.19789,1
2020-04-07 11:35:00,1.19791,1.198,1.19662,1.19704,0
2020-04-07 11:40:00,1.19701,1.19701,1.19654,1.19665,0
2020-04-07 11:45:00,1.19663,1.19728,1.19663,1.19633,1
2020-04-07 11:50:00,1.19634,1.19695,1.19634,1.19691,0
2020-04-07 11:55:00,1.19694,1.19718,1.19694,1.19732,1
2020-04-07 12:00:00,1.19733,1.19812,1.19733,1.19806,1
2020-04-07 12:05:00,1.19805,1.19827,1.19805,1.19811,1
2020-04-07 12:10:00,1.19809,1.19815,1.19768,1.19784,0
2020-04-07 12:15:00,1.19784,1.19784,1.19692,1.19784,0
2020-04-07 12:20:00,1.19784,1.19784,1.19734,1.19751,1
2020-04-07 12:25:00,1.19751,1.1976,1.19719,1.19718,0
2020-04-07 12:30:00,1.19718,1.19728,1.19649,1.1964,0
2020-04-07 12:35:00,1.1964,1.19686,1.19592,1.19666,0
2020-04-07 12:40:00,1.19663,1.19764,1.19663,1.19779,1
2020-04-07 12:45:00,1.19779,1.19779,1.19602,1.19612,0
2020-04-07 12:50:00,1.19611,1.19631,1.19611,1.19632,1
2020-04-07 12:55:00,1.19632,1.1966,1.19614,1.19644,1
2020-04-07 13:00:00,1.19644,1.19758,1.19638,1.19716,1
2020-04-07 13:05:00,1.19716,1.19747,1.19667,1.19682,1
2020-04-07 13:10:00,1.19682,1.19682,1.19662,1.19655,0
2020-04-07 13:15:00,1.19657,1.19734,1.19657,1.19667,0
2020-04-07 13:20:00,1.19667,1.19668,1.19622,1.19653,0
2020-04-07 13:25:00,1.19652,1.19656,1.19622,1.19645,-1
2020-04-07 13:30:00,1.19645,1.19693,1.19645,1.19644,1
2020-04-07 13:35:00,1.19644,1.19662,1.19622,1.1965,0
2020-04-07 13:40:00,1.1965,1.19705,1.1965,1.19689,1
2020-04-07 13:45:00,1.19691,1.19718,1.19674,1.19702,1
2020-04-07 13:50:00,1.19701,1.19768,1.19701,1.19715,1
2020-04-07 13:55:00,1.19714,1.19736,1.19714,1.19711,1
2020-04-07 14:00:00,1.19712,1.19728,1.1968,1.19708,0
2020-04-07 14:05:00,1.19708,1.1976,1.1969,1.19726,1
2020-04-07 14:10:00,1.19726,1.19728,1.19685,1.19722,0
2020-04-07 14:15:00,1.19721,1.19731,1.19706,1.19687,1
2020-04-07 14:20:00,1.19686,1.19686,1.19619,1.19626,0
2020-04-07 14:25:00,1.19626,1.19632,1.19607,1.19631,0
2020-04-07 14:30:00,1.1963,1.1963,1.19575,1.19602,0
2020-04-07 14:35:00,1.19601,1.19606,1.19578,1.19581,1
2020-04-07 14:40:00,1.1958,1.19587,1.19552,1.19575,0
2020-04-07 14:45:00,1.19575,1.19615,1.19575,1.1959,1
2020-04-07 14:50:00,1.1959,1.1959,1.19552,1.19597,0
2020-04-07 14:55:00,1.19597,1.19624,1.19574,1.19611,1
2020-04-07 15:00:00,1.19611,1.19611,1.19541,1.19595,0
2020-04-08 03:00:00,1.19664,1.1969,1.19647,1.19612,1
2020-04-08 03:05:00,1.19613,1.19669,1.19574,1.19607,0
2020-04-08 03:10:00,1.19608,1.19651,1.1955,1.19604,0
2020-04-08 03:15:00,1.19605,1.19647,1.19605,1.19602,1
2020-04-08 03:20:00,1.196,1.1967,1.196,1.1964,0
2020-04-08 03:25:00,1.19641,1.19693,1.19612,1.19672,1
2020-04-08 03:30:00,1.19677,1.19677,1.19576,1.19577,0
2020-04-08 03:35:00,1.19581,1.19613,1.19568,1.19592,0
2020-04-08 03:40:00,1.19597,1.19597,1.19574,1.19601,1
2020-04-08 03:45:00,1.19601,1.19636,1.1958,1.19559,1
2020-04-08 03:50:00,1.19559,1.19626,1.19547,1.19636,0
2020-04-08 03:55:00,1.19642,1.19702,1.1959,1.19702,1
2020-04-08 04:00:00,1.19703,1.19751,1.19693,1.19686,1
2020-04-08 04:05:00,1.19684,1.19684,1.19633,1.197,0
2020-04-08 04:10:00,1.197,1.19723,1.19662,1.19664,1
2020-04-08 04:15:00,1.19664,1.19664,1.19605,1.19628,0
2020-04-08 04:20:00,1.19631,1.19676,1.19631,1.19646,1
2020-04-08 04:25:00,1.19646,1.19672,1.19646,1.19655,1
2020-04-08 04:30:00,1.19653,1.19664,1.19601,1.19615,0
2020-04-08 04:35:00,1.19614,1.19628,1.19601,1.19612,-1
2020-04-08 04:40:00,1.19611,1.19639,1.19611,1.19633,1
2020-04-08 04:45:00,1.1963,1.19646,1.19579,1.19591,0
2020-04-08 04:50:00,1.19591,1.19591,1.1957,1.19599,0
2020-04-08 04:55:00,1.19602,1.19643,1.19602,1.19642,1
2020-04-08 05:00:00,1.19642,1.19676,1.19625,1.19654,1
2020-04-08 05:05:00,1.19652,1.19652,1.19578,1.19578,0
2020-04-08 05:10:00,1.19577,1.19643,1.19577,1.19628,0
2020-04-08 05:15:00,1.19627,1.19674,1.19627,1.19674,1
2020-04-08 05:20:00,1.19676,1.19699,1.19644,1.1965,1
2020-04-08 05:25:00,1.19652,1.19657,1.19602,1.19607,0
2020-04-08 05:30:00,1.19608,1.19643,1.19582,1.19644,0
2020-04-08 05:35:00,1.19644,1.19644,1.19611,1.19625,1
2020-04-08 05:40:00,1.19624,1.19624,1.19578,1.1961,0
2020-04-08 05:45:00,1.1961,1.19694,1.1961,1.19678,1
2020-04-08 05:50:00,1.19678,1.19758,1.19644,1.19743,1
2020-04-08 05:55:00,1.19742,1.19742,1.19701,1.19716,1
2020-04-08 06:00:00,1.19712,1.19772,1.197,1.19743,0
2020-04-08 06:05:00,1.19744,1.19765,1.19687,1.19789,0
2020-04-08 06:10:00,1.19785,1.19804,1.19761,1.19791,1
2020-04-08 06:15:00,1.19791,1.19811,1.19782,1.19837,1
2020-04-08 06:20:00,1.19836,1.19868,1.19836,1.19867,1
2020-04-08 06:25:00,1.19867,1.19867,1.19827,1.19886,0
2020-04-08 06:30:00,1.19887,1.19887,1.19757,1.19743,0
2020-04-08 06:35:00,1.19744,1.19795,1.19744,1.19798,0
2020-04-08 06:40:00,1.19799,1.19809,1.19733,1.19734,0
2020-04-08 06:45:00,1.19734,1.19748,1.19715,1.19773,0
2020-04-08 06:50:00,1.19773,1.19842,1.19773,1.19837,1
2020-04-08 06:55:00,1.19839,1.19857,1.19839,1.19877,1
2020-04-08 07:00:00,1.19877,1.19932,1.19871,1.19871,1
2020-04-08 07:05:00,1.19875,1.19908,1.19875,1.19904,1
2020-04-08 07:10:00,1.19904,1.19957,1.19892,1.19886,1
2020-04-08 07:15:00,1.19886,1.19972,1.19886,1.19941,0
2020-04-08 07:20:00,1.19944,1.20121,1.19944,1.20046,1
2020-04-08 07:25:00,1.20046,1.20067,1.20032,1.20035,1
2020-04-08 07:30:00,1.20035,1.20079,1.20019,1.20053,0
2020-04-08 07:35:00,1.20052,1.20059,1.20007,1.20074,0
2020-04-08 07:40:00,1.20073,1.20096,1.20048,1.20068,1
2020-04-08 07:45:00,1.20067,1.20067,1.19964,1.20005,0
2020-04-08 07:50:00,1.20006,1.20111,1.20006,1.20105,1
2020-04-08 07:55:00,1.20105,1.20154,1.201,1.20098,1
2020-04-08 08:00:00,1.20098,1.2015,1.20044,1.20023,0
2020-04-08 08:05:00,1.20023,1.20073,1.19995,1.20068,0
2020-04-08 08:10:00,1.20065,1.20065,1.19993,1.2,0
2020-04-08 08:15:00,1.2,1.20052,1.2,1.20011,1
2020-04-08 08:20:00,1.20012,1.20083,1.20012,1.20027,1
2020-04-08 08:25:00,1.20029,1.20029,1.19995,1.20011,0
2020-04-08 08:30:00,1.20008,1.20051,1.20008,1.19987,1
2020-04-08 08:35:00,1.19987,1.19996,1.19971,1.20003,0
2020-04-08 08:40:00,1.20004,1.20023,1.19982,1.20002,1
2020-04-08 08:45:00,1.20002,1.20105,1.20002,1.20081,1
2020-04-08 08:50:00,1.20082,1.20101,1.20074,1.20084,1
2020-04-08 08:55:00,1.20084,1.20084,1.2004,1.20059,0
2020-04-08 09:00:00,1.20059,1.20101,1.20046,1.20104,1
2020-04-08 09:05:00,1.20102,1.20102,1.20037,1.2004,0
